10,1,-0.218312155195,195.183900519,0.00587920897916,0.0187065740246,0.363636363636,-0.772727272727,-0.7,0.8,-0.25567503283,251.40332157,0.0272581507215,0.00801710315339,0.549019607843,-0.852941176471,-0.4,0.7
10,2,-0.305867375543,523.424807626,0.00582411182295,0.0232964472918,0.35,-0.75,-0.7625,0.8625,-0.285945551029,201.260833171,0.0273733255679,0.00582411182295,0.627659574468,-0.936170212766,-0.75,0.75
10,3,-0.246615869383,301.363605815,0.00592768227623,0.0231179608773,0.35,-0.85,-0.75641025641,0.910256410256,-0.284827112899,541.131261217,0.0248962655602,0.00592768227623,0.690476190476,-0.916666666667,-0.35,0.6
10,4,-0.23615491851,248.453654901,0.012987012987,0.0184552289815,0.368421052632,-0.736842105263,-0.685185185185,0.851851851852,-0.278033850245,314.890924711,0.0287081339713,0.00888585099111,0.630952380952,-0.916666666667,-0.423076923077,0.615384615385
10,5,-0.151490904071,233.889714872,0.00992907801418,0.0198581560284,0.464285714286,-0.678571428571,-0.625,0.946428571429,-0.161206431209,604.383998702,0.0219858156028,0.00921985815603,0.645161290323,-0.870967741935,-0.269230769231,0.692307692308
10,6,-0.211850535242,424.606024613,0.00772471910112,0.0259831460674,0.454545454545,-0.636363636364,-0.635135135135,0.824324324324,-0.192720977869,916.655173774,0.0280898876404,0.00983146067416,0.775,-0.875,-0.178571428571,0.714285714286
10,7,-0.222156237329,287.994161342,0.00947119179163,0.0228887134964,0.541666666667,-0.708333333333,-0.827586206897,0.965517241379,-0.299778435113,205.899218675,0.0268350434096,0.008681925809,0.558823529412,-0.838235294118,-0.454545454545,0.818181818182
1,1,-0.211427554864,443.282737301,0.00394477317554,0.0309007232084,0.416666666667,-0.583333333333,-0.585106382979,0.882978723404,-0.184152687467,310.352376022,0.0236686390533,0.00920447074293,0.708333333333,-0.847222222222,-0.357142857143,0.714285714286
1,10,-0.0111255391816,289.54861445,0.00650289017341,0.028901734104,0.5,-0.666666666667,-0.4625,0.9375,-0.0796285358662,279.413895859,0.028901734104,0.0130057803468,0.6625,-0.8125,-0.305555555556,0.805555555556
1,11,-0.18555827649,231.547798047,0.00624566273421,0.0326162387231,0.166666666667,-0.611111111111,-0.68085106383,0.893617021277,-0.215257967656,206.773520362,0.0333102012491,0.00763358778626,0.541666666667,-0.833333333333,-0.409090909091,0.727272727273
1,12,-0.189966747799,329.833530623,0.00424448217317,0.0297113752122,0.3,-0.6,-0.628571428571,0.914285714286,-0.180618563963,81.4438891269,0.0297113752122,0.0101867572156,0.614285714286,-0.885714285714,-0.416666666667,0.666666666667
1,2,0.00674694808296,181.810875564,0.00254614894971,0.0273711012094,0.375,-0.75,-0.581395348837,0.906976744186,-0.0802952465645,62.5859088854,0.0318268618714,0.00700190961171,0.61,-0.82,-0.545454545455,0.727272727273
1,3,-0.105956410748,118.513481331,0.00550584996559,0.0302821748107,0.375,-0.5625,-0.647727272727,0.897727272727,-0.123384491827,348.702890006,0.0309704060564,0.0103234686855,0.588888888889,-0.833333333333,-0.466666666667,0.733333333333
1,4,-0.165433486659,485.834763419,0.00319081046586,0.0299936183791,0.4,-0.5,-0.734042553192,0.904255319149,-0.174305615747,271.616161597,0.0312699425654,0.00957243139757,0.622448979592,-0.918367346939,-0.466666666667,0.766666666667
1,5,0.0126089353153,250.777007253,0.00406976744186,0.0255813953488,0.642857142857,-0.928571428571,-0.670454545455,0.920454545455,-0.0426686324376,168.678946847,0.0279069767442,0.00697674418605,0.635416666667,-0.885416666667,-0.541666666667,0.875
1,6,-0.096458081065,141.333028794,0.00941492938803,0.0248823133826,0.428571428571,-0.642857142857,-0.675675675676,0.932432432432,-0.141596578734,146.267141699,0.0329522528581,0.00874243443174,0.673469387755,-0.867346938776,-0.615384615385,0.730769230769
1,7,-0.181060173125,237.251208239,0.00406504065041,0.0325203252033,0.666666666667,-0.916666666667,-0.645833333333,0.895833333333,-0.221812132175,321.491759402,0.0318428184282,0.010162601626,0.627659574468,-0.851063829787,-0.733333333333,0.866666666667
1,8,-0.153932581891,650.246742967,0.00442477876106,0.0328697850822,0.5,-0.714285714286,-0.701923076923,0.875,-0.212886447722,312.08278626,0.0297092288243,0.00884955752212,0.574468085106,-0.872340425532,-0.428571428571,0.678571428571
1,9,-0.179579352137,128.975268533,0.00488485694348,0.0272156315422,0.285714285714,-0.571428571429,-0.679487179487,0.846153846154,-0.177871082755,108.920266681,0.0272156315422,0.00907187718074,0.525641025641,-0.910256410256,-0.384615384615,0.653846153846
101,1,-0.0587354340954,231.225439954,0.00337837837838,0.0247747747748,0.166666666667,-0.666666666667,-0.693181818182,0.965909090909,-0.150974630579,194.952651911,0.0253378378378,0.00394144144144,0.855555555556,-0.911111111111,-0.428571428571,0.714285714286
101,10,-0.158926308345,361.239755837,0.00582241630277,0.0262008733624,0.4375,-0.5625,-0.75,0.916666666667,-0.231735517424,161.764563952,0.0334788937409,0.00873362445415,0.815217391304,-0.978260869565,-0.458333333333,0.708333333333
